website,stars
https://github.com/soarcn/BottomSheet,2008
https://github.com/javaee-samples/javaee7-samples,2006
https://github.com/drakeet/MaterialDialog,2005
https://github.com/yarolegovich/SlidingRootNav,2000
https://github.com/mxn21/FlowingDrawer,1999
https://github.com/deano2390/MaterialShowcaseView,1997
https://github.com/wireapp/wire-android,1994
https://github.com/iammert/ScalingLayout,1991
https://github.com/voldemort/voldemort,1990
https://github.com/daimajia/AnimationEasingFunctions,1989
https://github.com/kevin-wayne/algs4,1988
https://github.com/fyhertz/libstreaming,1982
https://github.com/iammert/MaterialIntroView,1979
https://github.com/xmuSistone/CardSlidePanel,1979
https://github.com/2dxgujun/AndroidTagGroup,1978
https://github.com/tjerkw/Android-SlideExpandableListView,1976
https://github.com/balysv/material-ripple,1972
https://github.com/square/tape,1972
https://github.com/pchmn/MaterialChipsInput,1971
https://github.com/dreamhead/moco,1969
https://github.com/jhalterman/failsafe,1964
https://github.com/PomepuyN/BlurEffectForAndroidDesign,1963
https://github.com/mikepenz/AboutLibraries,1962
https://github.com/jfoenixadmin/JFoenix,1961
https://github.com/simple-android-framework/android_design_patterns_analysis,1959
https://github.com/amirzaidi/Launcher3,1957
https://github.com/rstudio/rstudio,1957
https://github.com/chewiebug/GCViewer,1956
https://github.com/bigbluebutton/bigbluebutton,1950
https://github.com/android-cjj/Android-MaterialRefreshLayout,1949
https://github.com/kymjs/KJFrameForAndroid,1946
https://github.com/Diolor/Swipecards,1945
https://github.com/liyifeng1994/ssm,1942
https://github.com/facebook/device-year-class,1940
https://github.com/bonnyfone/vectalign,1938
https://github.com/vikramkakkar/SublimePicker,1936
https://github.com/mikepenz/FastAdapter,1935
https://github.com/ata4/disunity,1932
https://github.com/react-native-community/react-native-svg,1931
https://github.com/Wizcorp/phonegap-facebook-plugin,1931
https://github.com/Piasy/BigImageViewer,1928
https://github.com/skavanagh/KeyBox,1927
https://github.com/lygttpod/SuperTextView,1927
https://github.com/danikula/AndroidVideoCache,1926
https://github.com/apache/tomcat,1925
https://github.com/bmelnychuk/AndroidTreeView,1922
https://github.com/chanjarster/weixin-java-tools,1912
https://github.com/zcweng/ToggleButton,1912
https://github.com/wildfly/wildfly,1909
https://github.com/ldoublem/LoadingView,1909
https://github.com/konmik/nucleus,1901
https://github.com/JackyAndroid/AndroidTVLauncher,1898
https://github.com/apache/incubator-skywalking,1896
https://github.com/JackyAndroid/AndroidChromium,1893
https://github.com/spring-projects/spring-loaded,1889
https://github.com/mcharmas/Android-ReactiveLocation,1889
https://github.com/spotify/helios,1888
https://github.com/mongodb/mongo-java-driver,1886
https://github.com/AnderWeb/discreteSeekBar,1884
https://github.com/mybatis/generator,1883
https://github.com/jgilfelt/android-sqlite-asset-helper,1877
https://github.com/bingoogolapple/BGABadgeView-Android,1876
https://github.com/flavienlaurent/datetimepicker,1873
https://github.com/dyc87112/SpringBoot-Learning,1873
https://github.com/ZieIony/Carbon,1871
https://github.com/TommyLemon/Android-ZBLibrary,1871
https://github.com/mcharmas/android-parcelable-intellij-plugin,1870
https://github.com/GitLqr/LQRWeChat,1864
https://github.com/LuckyJayce/ViewPagerIndicator,1852
https://github.com/googlesamples/android-vision,1851
https://github.com/square/keywhiz,1851
https://github.com/crate/crate,1851
https://github.com/fqrouter/fqrouter,1848
https://github.com/pakerfeldt/android-viewflow,1847
https://github.com/yqritc/RecyclerView-FlexibleDivider,1846
https://github.com/zzhoujay/RichText,1844
https://github.com/baoyongzhang/android-PullRefreshLayout,1842
https://github.com/Bukkit/Bukkit,1837
https://github.com/white-cat/ThinkAndroid,1837
https://github.com/brianfrankcooper/YCSB,1830
https://github.com/appsthatmatter/GraphView,1829
https://github.com/keycloak/keycloak,1826
https://github.com/zzz40500/AndroidSweetSheet,1826
https://github.com/termux/termux-app,1826
https://github.com/MikeOrtiz/TouchImageView,1822
https://github.com/JakeWharton/ThreeTenABP,1821
https://github.com/Zomato/AndroidPhotoFilters,1819
https://github.com/cryptomator/cryptomator,1818
https://github.com/grandcentrix/tray,1818
https://github.com/Karumi/Rosie,1815
https://github.com/Dimezis/BlurView,1815
https://github.com/lihengming/spring-boot-api-project-seed,1809
https://github.com/mikepenz/LollipopShowcase,1806
https://github.com/florent37/ViewAnimator,1805
https://github.com/aritraroy/PatternLockView,1804
https://github.com/raphw/byte-buddy,1800
https://github.com/dubbo/dubbo-spring-boot-project,1798
https://github.com/IsseiAoki/SimpleCropView,1794
https://github.com/zagum/Android-SwitchIcon,1791
https://github.com/novoda/android-demos,1789
https://github.com/immutables/immutables,1789
https://github.com/Aspsine/SwipeToLoadLayout,1787
https://github.com/google/wycheproof,1785
https://github.com/Sunzxyong/Tiny,1785
https://github.com/hitherejoe/Android-Boilerplate,1784
https://github.com/ronmamo/reflections,1783
https://github.com/elevenetc/TextSurface,1781
https://github.com/undertow-io/undertow,1780
https://github.com/sharish/ShimmerRecyclerView,1780
https://github.com/Netflix/curator,1779
https://github.com/ToxicBakery/ViewPagerTransforms,1776
https://github.com/OpenGrok/OpenGrok,1776
https://github.com/ApmeM/android-flowlayout,1773
https://github.com/zhouchaoyuan/excelPanel,1772
https://github.com/balsikandar/Android-Studio-Plugins,1770
https://github.com/RomainPiel/Shimmer-android,1770
https://github.com/rovo89/XposedInstaller,1769
https://github.com/bisq-network/exchange,1768
https://github.com/youtube/api-samples,1768
https://github.com/AltBeacon/android-beacon-library,1768
https://github.com/dmilicic/Android-Clean-Boilerplate,1767
https://github.com/uber/RIBs,1766
https://github.com/spring-projects/spring-petclinic,1766
https://github.com/detro/ghostdriver,1765
https://github.com/watabou/pixel-dungeon,1764
https://github.com/oasisfeng/condom,1764
https://github.com/KieronQuinn/PersistentSearch,1761
https://github.com/AigeStudio/WheelPicker,1756
https://github.com/hefuyicoder/ListenerMusicPlayer,1756
https://github.com/spockframework/spock,1755
https://github.com/MagicMashRoom/SuperCalendar,1755
https://github.com/Yalantis/FlipViewPager.Draco,1753
https://github.com/linkedin/databus,1750
https://github.com/ninjaframework/ninja,1750
https://github.com/Netflix/ribbon,1749
https://github.com/bitcoinj/bitcoinj,1744
https://github.com/rallat/EffectiveAndroid,1742
https://github.com/matrixxun/ProductTour,1738
https://github.com/lapism/SearchView,1737
https://github.com/graphql-java/graphql-java,1736
https://github.com/jdsjlzx/LRecyclerView,1732
https://github.com/flavienlaurent/NotBoringActionBar,1731
https://github.com/AntennaPod/AntennaPod,1731
https://github.com/objectbox/objectbox-java,1730
https://github.com/pqpo/SmartCropper,1730
https://github.com/eclipse/jetty.project,1729
https://github.com/huazhiyuan2008/RecyclerViewCardGallery,1728
https://github.com/H07000223/FlycoDialog_Master,1720
https://github.com/addthis/stream-lib,1720
https://github.com/gjiazhe/PanoramaImageView,1719
https://github.com/phishman3579/java-algorithms-implementation,1717
https://github.com/elye/loaderviewlibrary,1716
https://github.com/jaydenxiao2016/AndroidFire,1715
https://github.com/lyft/scissors,1713
https://github.com/Freeyourgadget/Gadgetbridge,1709
https://github.com/iwgang/CountdownView,1708
https://github.com/wangdan/AisenWeiBo,1708
https://github.com/Jude95/EasyRecyclerView,1707
https://github.com/spring-cloud/spring-cloud-netflix,1707
https://github.com/M66B/XPrivacy,1703
https://github.com/Nightonke/CoCoin,1703
https://github.com/goldmansachs/gs-collections,1702
https://github.com/r0adkll/Slidr,1702
https://github.com/JorgeCastilloPrz/AndroidFillableLoaders,1700
https://github.com/fanrunqi/MaterialLogin,1700
https://github.com/jackpal/Android-Terminal-Emulator,1697
https://github.com/linkedin/rest.li,1696
https://github.com/http-kit/http-kit,1696
https://github.com/zjw-swun/AppMethodOrder,1694
https://github.com/languagetool-org/languagetool,1694
https://github.com/cglib/cglib,1694
https://github.com/tvbarthel/BlurDialogFragment,1691
https://github.com/steelkiwi/cropiwa,1688
https://github.com/recruit-lifestyle/WaveSwipeRefreshLayout,1685
https://github.com/nutzam/nutz,1685
https://github.com/sockeqwe/AdapterDelegates,1680
https://github.com/facebook/react-native-fbsdk,1679
https://github.com/moezbhatti/qksms,1678
https://github.com/AbrahamCaiJin/CommonUtilLibrary,1678
https://github.com/JoanZapata/base-adapter-helper,1674
https://github.com/linkedin/pinot,1674
https://github.com/tyzlmjj/PagerBottomTabStrip,1670
https://github.com/powermock/powermock,1670
https://github.com/react-native-community/react-native-blur,1669
https://github.com/Yalantis/StarWars.Android,1669
https://github.com/XunMengWinter/CircularAnim,1667
https://github.com/google/tiger,1665
https://github.com/libgdx/packr,1664
https://github.com/junit-team/junit5,1663
https://github.com/Yalantis/Horizon,1662
https://github.com/esoxjem/MovieGuide,1662
https://github.com/VictorAlbertos/RxCache,1661
https://github.com/Skykai521/ECTranslation,1661
https://github.com/skyfishjy/android-ripple-background,1657
https://github.com/tinkerpop/gremlin,1657
https://github.com/yadav-rahul/TastyToast,1657
https://github.com/TheFinestArtist/FinestWebView-Android,1657
https://github.com/garretyoder/Colorful,1657
https://github.com/maurycyw/StaggeredGridView,1656
https://github.com/rmtheis/android-ocr,1655
https://github.com/wingjay/jianshi,1655
https://github.com/LaiFeng-Android/SopCastComponent,1651
https://github.com/FinalTeam/RxGalleryFinal,1651
https://github.com/apache/hbase,1650
https://github.com/torodb/stampede,1650
https://github.com/Devlight/NavigationTabStrip,1646
https://github.com/Cleveroad/FanLayoutManager,1644
https://github.com/Naoki2015/CircleDemo,1643
https://github.com/vipulasri/Timeline-View,1640
https://github.com/googlesamples/android-testing-templates,1637
https://github.com/qs-lll/ExpandingPager,1637
https://github.com/klinker24/Talon-for-Twitter,1636
https://github.com/apache/hive,1634
https://github.com/CrawlScript/WebCollector,1631
https://github.com/seiginonakama/BlockCanaryEx,1630
https://github.com/artem-zinnatullin/qualitymatters,1628
https://github.com/bm-x/PhotoView,1628
https://github.com/ratpack/ratpack,1625
https://github.com/robovm/robovm,1624
https://github.com/mthli/Knife,1623
https://github.com/spring-projects/spring-data-examples,1622
https://github.com/florent37/CameraFragment,1618
https://github.com/amitshekhariitbhu/awesome-android-complete-reference,1616
https://github.com/hongyangAndroid/android-percent-support-extend,1614
https://github.com/TeamAmaze/AmazeFileManager,1614
https://github.com/Deletescape-Media/Lawnchair,1612
https://github.com/AigeStudio/DatePicker,1607
https://github.com/daimajia/AnimeTaste,1607
https://github.com/notnoop/java-apns,1607
https://github.com/tuesda/CircleRefreshLayout,1605
https://github.com/cucumber/cucumber-jvm,1605
https://github.com/jMonkeyEngine/jmonkeyengine,1603
https://github.com/dexafree/MaterialList,1603
https://github.com/videlalvaro/gifsockets,1600
https://github.com/Rajawali/Rajawali,1599
https://github.com/AriaLyy/Aria,1598
https://github.com/neokree/MaterialNavigationDrawer,1598
https://github.com/Ramotion/paper-onboarding-android,1598
https://github.com/wordpress-mobile/WordPress-Android,1597
https://github.com/Jasonchenlijian/FastBle,1597
https://github.com/bluejamesbond/TextJustify-Android,1594
https://github.com/fengjundev/Android-Skin-Loader,1593
https://github.com/phonegap/phonegap-plugin-push,1592
https://github.com/henrytao-me/smooth-app-bar-layout,1591
https://github.com/eluleci/FlatUI,1588
https://github.com/jjdxmashl/jjdxm_ijkplayer,1588
https://github.com/athkalia/Just-Another-Android-App,1585
https://github.com/mcxtzhang/SwipeDelMenuLayout,1584
https://github.com/apache/camel,1583
https://github.com/sephiroth74/ImageViewZoom,1579
https://github.com/fython/MaterialStepperView,1577
https://github.com/tumblr/Backboard,1575
https://github.com/codeestX/ENViews,1571
https://github.com/killbill/killbill,1564
https://github.com/inmite/android-selector-chapek,1563
https://github.com/WritingMinds/ffmpeg-android-java,1563
https://github.com/apache/beam,1561
https://github.com/timmolter/XChange,1559
https://github.com/RomainPiel/Titanic,1556
https://github.com/JakeWharton/RxRelay,1554
https://github.com/iPaulPro/aFileChooser,1552
https://github.com/querydsl/querydsl,1552
https://github.com/igniterealtime/Smack,1550
https://github.com/Yalantis/Taurus,1548
https://github.com/VerbalExpressions/JavaVerbalExpressions,1545
https://github.com/nispok/snackbar,1541
https://github.com/lendylongli/qianghongbao,1541
https://github.com/Trinea/android-auto-scroll-view-pager,1540
https://github.com/zouzg/mybatis-generator-gui,1538
https://github.com/Rukey7/MvpApp,1538
https://github.com/niorgai/StatusBarCompat,1536
https://github.com/pwnall/chromeview,1535
https://github.com/brianway/java-learning,1533
https://github.com/kanytu/android-parallax-recyclerview,1532
https://github.com/dodola/HotFix,1531
https://github.com/alexvasilkov/FoldableLayout,1530
https://github.com/Luosunce/material-design-data,1525
https://github.com/aragozin/jvm-tools,1521
https://github.com/ICT-BDA/EasyML,1521
https://github.com/square/assertj-android,1520
https://github.com/react-native-community/react-native-linear-gradient,1517
https://github.com/Kaopiz/android-segmented-control,1516
https://github.com/redsolution/xabber-android,1516
https://github.com/stfalcon-studio/ChatKit,1513
https://github.com/l123456789jy/Lazy,1512
https://github.com/Netflix/archaius,1511
https://github.com/Tibolte/ElasticDownload,1510
https://github.com/gre/gl-react-native-v2,1510
https://github.com/jaredrummler/AnimatedSvgView,1509
https://github.com/azkaban/azkaban,1508
https://github.com/kabouzeid/Phonograph,1505
https://github.com/iSoron/uhabits,1504
https://github.com/FasterXML/jackson-databind,1504
https://github.com/twosigma/beakerx,1501
https://github.com/tiann/understand-plugin-framework,1498
https://github.com/woxingxiao/BubbleSeekBar,1498
https://github.com/dinuscxj/RecyclerRefreshLayout,1497
https://github.com/xmuSistone/AndroidPileLayout,1495
https://github.com/linger1216/labelview,1495
https://github.com/Athou/commafeed,1493
https://github.com/felipecsl/AsymmetricGridView,1492
https://github.com/pzxwhc/MineKnowContainer,1491
https://github.com/airbnb/AirMapView,1490
https://github.com/alexvasilkov/GestureViews,1490
https://github.com/pwittchen/ReactiveNetwork,1489
https://github.com/lawloretienne/QuickReturn,1489
https://github.com/mybatis/spring-boot-starter,1488
https://github.com/gotev/android-upload-service,1487
https://github.com/Kelin-Hong/ScrollablePanel,1485
https://github.com/groovy/groovy-core,1484
https://github.com/MostafaGazar/CustomShapeImageView,1480
https://github.com/timusus/Shuttle,1478
https://github.com/Froussios/Intro-To-RxJava,1478
https://github.com/frogermcs/LikeAnimation,1474
https://github.com/yingLanNull/ShadowImageView,1473
https://github.com/Krupen/FabulousFilter,1469
https://github.com/mancj/SlideUp-Android,1468
https://github.com/apache/incubator-pulsar,1468
https://github.com/google/google-java-format,1467
https://github.com/byoutline/kickmaterial,1466
https://github.com/pbreault/adb-idea,1465
https://github.com/LyndonChin/AndroidRubberIndicator,1465
https://github.com/apache/nutch,1465
https://github.com/eoinfogarty/Onboarding,1464
https://github.com/yydcdut/PhotoNoter,1463
https://github.com/MatthiasRobbers/shortbread,1462
https://github.com/cSploit/android,1460
https://github.com/harism/android_page_curl,1460
https://github.com/mcxtzhang/ZLayoutManager,1458
https://github.com/zzz40500/android-shapeLoadingView,1457
https://github.com/apache/jmeter,1455
https://github.com/ImmortalZ/TransitionHelper,1454
https://github.com/dodola/RocooFix,1453
https://github.com/joyoyao/superCleanMaster,1452
https://github.com/HeZaiJin/SlantedTextView,1452
https://github.com/ltsopensource/light-task-scheduler,1448
https://github.com/javaparser/javaparser,1447
https://github.com/afollestad/aesthetic,1447
https://github.com/ZhaoKaiQiang/KLog,1447
https://github.com/UFreedom/FloatingView,1446
https://github.com/MiCode/Notes,1446
https://github.com/gongwen/MarqueeViewLibrary,1445
https://github.com/xmuSistone/VerticalSlideFragment,1444
https://github.com/commonsguy/cw-advandroid,1444
https://github.com/twitter/commons,1443
https://github.com/Muddz/StyleableToast,1442
https://github.com/TonicArtos/StickyGridHeaders,1441
https://github.com/armcha/Space-Navigation-View,1441
https://github.com/jitsi/jitsi,1441
https://github.com/Red5/red5-server,1441
https://github.com/BaronZ88/MinimalistWeather,1441
https://github.com/seven332/EhViewer,1435
https://github.com/hidroh/materialistic,1435
https://github.com/parse-community/Parse-SDK-Android,1431
https://github.com/zhanglei-workspace/shopping-management-system,1430
https://github.com/oldmanpushcart/greys-anatomy,1429
https://github.com/btraceio/btrace,1429
https://github.com/ImmortalZ/StereoView,1425
https://github.com/Azoft/CarouselLayoutManager,1423
https://github.com/auth0/java-jwt,1421
https://github.com/kikoso/Swipeable-Cards,1421
https://github.com/DreaminginCodeZH/MaterialProgressBar,1419
https://github.com/dersoncheng/MultipleTheme,1419
https://github.com/luojilab/DDComponentForAndroid,1419
https://github.com/nekocode/CameraFilter,1419
https://github.com/siyamed/android-satellite-menu,1417
https://github.com/dodola/MetaballLoading,1417
https://github.com/code4craft/netty-learning,1416
https://github.com/pilgr/Paper,1415
https://github.com/mmin18/FlexLayout,1413
https://github.com/tdebatty/java-string-similarity,1410
https://github.com/graphhopper/graphhopper,1410
https://github.com/EverythingMe/overscroll-decor,1408
https://github.com/igniterealtime/Openfire,1408
https://github.com/card-io/card.io-Android-SDK,1407
https://github.com/akexorcist/Android-RoundCornerProgressBar,1405
https://github.com/hussien89aa/AndroidTutorialForBeginners,1403
https://github.com/geometer/FBReaderJ,1401
https://github.com/mpusher/mpush,1401
https://github.com/Jungerr/GridPasswordView,1400
https://github.com/stephentuso/welcome-android,1399
https://github.com/traex/ExpandableLayout,1399
https://github.com/majidgolshadi/Android-Download-Manager-Pro,1396
https://github.com/Cutta/GifView,1396
https://github.com/brianway/webporter,1395
https://github.com/plattysoft/Leonids,1393
https://github.com/Polidea/RxAndroidBle,1392
https://github.com/zeromq/jeromq,1389
https://github.com/medyo/android-about-page,1387
https://github.com/Cleveroad/AdaptiveTableLayout,1386
https://github.com/johannilsson/android-actionbar,1384
https://github.com/gchq/Gaffer,1382
https://github.com/gitblit/gitblit,1375
https://github.com/romainguy/road-trip,1373
https://github.com/sqlcipher/android-database-sqlcipher,1372
https://github.com/JZ-Darkal/AndroidHttpCapture,1371
https://github.com/nex3z/FlowLayout,1371
https://github.com/keklikhasan/LDrawer,1370
https://github.com/gowong/material-sheet-fab,1370
https://github.com/gouthampradhan/leetcode,1369
https://github.com/fabric8io/fabric8,1367
https://github.com/markushi/android-circlebutton,1367
https://github.com/syncany/syncany,1367
https://github.com/maoruibin/TranslateApp,1367
https://github.com/johnkil/Android-AppMsg,1366
https://github.com/Ramotion/expanding-collection-android,1365
https://github.com/friendlyrobotnyc/TinyDancer,1365
https://github.com/flavienlaurent/discrollview,1365
https://github.com/liuling07/SimpleNews,1364
https://github.com/psal/anonymouth,1362
https://github.com/apache/ignite,1361
https://github.com/daCapricorn/ArcMenu,1360
https://github.com/liaoinstan/SpringView,1358
https://github.com/jOOQ/jOOR,1358
https://github.com/elvishew/xLog,1357
https://github.com/floragunncom/search-guard,1356
https://github.com/harjot-oberai/MaterialShadows,1356
https://github.com/wenmingvs/NotifyUtil,1355
https://github.com/kmshack/Android-ParallaxHeaderViewPager,1354
https://github.com/FudanNLP/fnlp,1354
https://github.com/stfalcon-studio/FrescoImageViewer,1354
https://github.com/quartz-scheduler/quartz,1354
https://github.com/Hitomis/transferee,1353
https://github.com/soabase/exhibitor,1352
https://github.com/neokree/MaterialTabs,1350
https://github.com/houkx/android-pluginmgr,1349
https://github.com/android10/frodo,1349
https://github.com/google/jimfs,1348
https://github.com/crazycodeboy/react-native-splash-screen,1346
https://github.com/jphp-compiler/jphp,1346
https://github.com/pentaho/pentaho-kettle,1345
https://github.com/DroidNinja/Android-FilePicker,1344
https://github.com/AndroidKnife/RxBus,1343
https://github.com/JessYanCoding/ProgressManager,1341
https://github.com/HoneyNeutrons/RecyclerViewUndoSwipe,1340
https://github.com/qdrzwd/VideoRecorder,1339
https://github.com/yanzhenjie/Album,1339
https://github.com/roomorama/Caldroid,1339
https://github.com/oubowu/OuNews,1338
https://github.com/hongyangAndroid/AndroidChangeSkin,1337
https://github.com/lguipeng/Notes,1334
https://github.com/jcoleman/tomcat-redis-session-manager,1333
https://github.com/Flowdalic/asmack,1333
https://github.com/nanchen2251/CompressHelper,1332
https://github.com/mayubao/Android-Pay,1331
https://github.com/mttkay/ignition,1330
https://github.com/multidots/android-app-common-tasks,1330
https://github.com/apache/shiro,1328
https://github.com/Q42/AndroidScrollingImageView,1328
https://github.com/RoboBinding/RoboBinding,1326
https://github.com/xmuSistone/VegaLayoutManager,1325
https://github.com/nisrulz/easydeviceinfo,1325
https://github.com/Kong/unirest-java,1324
https://github.com/jeasonlzy/NineGridView,1324
https://github.com/anjlab/android-inapp-billing-v3,1323
https://github.com/medyo/Fancybuttons,1323
https://github.com/chenupt/DragTopLayout,1320
https://github.com/uber/NullAway,1319
https://github.com/LuckyJayce/MVCHelper,1318
https://github.com/rubensousa/FloatingToolbar,1318
https://github.com/Yalantis/pull-to-make-soup,1318
https://github.com/alibaba/TProfiler,1317
https://github.com/loopeer/CardStackView,1315
https://github.com/HdrHistogram/HdrHistogram,1315
https://github.com/gcacace/android-signaturepad,1315
https://github.com/antoniolg/MaterialEverywhere,1314
https://github.com/blackfizz/EazeGraph,1314
https://github.com/FasterXML/jackson-core,1313
https://github.com/traex/CalendarListview,1312
https://github.com/romainguy/google-io-2014,1312
https://github.com/tangqi92/WaveLoadingView,1311
https://github.com/code-mc/loadtoast,1311
https://github.com/liuguangqiang/SwipeBack,1309
https://github.com/heinrichreimer/material-intro,1308
https://github.com/yahoo/mysql_perf_analyzer,1308
https://github.com/mongodb/mongo-hadoop,1308
https://github.com/spring-io/sagan,1306
https://github.com/arcadefire/nice-spinner,1306
https://github.com/DmitryMalkovich/material-design-dimens,1305
https://github.com/apache/mahout,1304
https://github.com/mmin18/AndroidDynamicLoader,1303
https://github.com/liquibase/liquibase,1302
https://github.com/apache/lucene-solr,1302
https://github.com/OryxProject/oryx,1301
https://github.com/mik3y/usb-serial-for-android,1301
https://github.com/vekexasia/android-edittext-validator,1300
https://github.com/terrakok/Cicerone,1298
https://github.com/DaxiaK/MyDiary,1297
https://github.com/pmd/pmd,1296
https://github.com/hehonghui/AndroidEventBus,1295
https://github.com/frogermcs/AndroidDevMetrics,1293
https://github.com/500px/greedo-layout-for-android,1292
https://github.com/loopj/android-smart-image-view,1291
https://github.com/omadahealth/LolliPin,1291
https://github.com/promeG/TinyPinyin,1291
https://github.com/romannurik/Android-SwipeToDismiss,1289
https://github.com/ffay/lanproxy,1289
https://github.com/dmytrodanylyk/folding-plugin,1289
https://github.com/LuckyJayce/LargeImage,1287
https://github.com/jamesdbloom/mockserver,1286
https://github.com/jmxtrans/jmxtrans,1285
https://github.com/yahoo/squidb,1285
https://github.com/czy1121/update,1285
https://github.com/spotify/docker-maven-plugin,1284
https://github.com/wasabeef/picasso-transformations,1283
https://github.com/ityouknow/spring-boot-examples,1280
https://github.com/liaohuqiu/android-GridViewWithHeaderAndFooter,1280
https://github.com/TakuSemba/MultiSnapRecyclerView,1279
https://github.com/xamarin/XobotOS,1278
https://github.com/abel533/MyBatis-Spring-Boot,1278
https://github.com/osmandapp/Osmand,1278
https://github.com/square/phrase,1277
https://github.com/jaredrummler/AndroidProcesses,1277
https://github.com/PlusHaze/TrayNotification,1276
https://github.com/OpenHFT/Chronicle-Queue,1276
https://github.com/HuTianQi/QQ,1275
https://github.com/nickbutcher/AnimatorDurationTile,1275
https://github.com/j256/ormlite-android,1275
https://github.com/M66B/NetGuard,1274
https://github.com/hamcrest/JavaHamcrest,1268
https://github.com/huxq17/XRefreshView,1268
https://github.com/flschweiger/SwipeStack,1265
https://github.com/googlesamples/android-Camera2Basic,1265
https://github.com/tinkerpop/blueprints,1263
https://github.com/renaudcerrato/FloatingSearchView,1262
https://github.com/vert-x3/vertx-examples,1261
https://github.com/motianhuo/VCameraDemo,1260
https://github.com/tarek360/RichPath,1257
https://github.com/firebase/firebase-jobdispatcher-android,1256
https://github.com/chenBingX/SuperTextView,1256
https://github.com/JCTools/JCTools,1255
https://github.com/Avocarrot/json2view,1254
https://github.com/cundong/HeaderAndFooterRecyclerView,1253
https://github.com/klinker24/Android-TextView-LinkBuilder,1253
https://github.com/f2prateek/rx-preferences,1253
https://github.com/AdoptOpenJDK/jitwatch,1253
https://github.com/deeplearning4j/nd4j,1253
https://github.com/Yalantis/ToDoList,1252
https://github.com/aosp-mirror/platform_frameworks_support,1252
https://github.com/jboss-javassist/javassist,1251
https://github.com/albertlatacz/java-repl,1251
https://github.com/JZXiang/TimePickerDialog,1249
https://github.com/UweTrottmann/SeriesGuide,1249
https://github.com/Cleveroad/WaveInApp,1249
https://github.com/sannies/mp4parser,1248
https://github.com/litesuits/android-lite-orm,1247
https://github.com/florent37/GlidePalette,1247
https://github.com/AhmadElsagheer/Competitive-programming-library,1247
https://github.com/AAkira/ExpandableLayout,1244
https://github.com/Sunzxyong/Recovery,1241
https://github.com/stephanenicolas/Quality-Tools-for-Android,1241
https://github.com/Ramotion/cardslider-android,1241
https://github.com/txusballesteros/bubbles-for-android,1240
https://github.com/stepstone-tech/android-material-stepper,1238
https://github.com/real-logic/simple-binary-encoding,1236
https://github.com/hehonghui/Colorful,1235
https://github.com/takahirom/PreLollipopTransition,1232
https://github.com/apache/kylin,1231
https://github.com/brianwernick/ExoMedia,1230
https://github.com/spring-guides/tut-spring-security-and-angular-js,1229
https://github.com/MiCode/FileExplorer,1229
https://github.com/vaadin/framework,1228
https://github.com/ManuelPeinado/GlassActionBar,1228
https://github.com/boycy815/PinchImageView,1228
https://github.com/mongodb/morphia,1227
https://github.com/googlesamples/android-play-location,1226
https://github.com/antoniolg/MaterializeYourApp,1226
https://github.com/google/truth,1225
https://github.com/Codecademy/EventHub,1224
https://github.com/liaohuqiu/android-UCToast,1224
https://github.com/yigit/dev-summit-architecture-demo,1223
https://github.com/D-clock/AndroidDaemonService,1220
https://github.com/SeldonIO/seldon-server,1220
https://github.com/abel533/Mapper,1219
https://github.com/federicoiosue/Omni-Notes,1218
https://github.com/txusballesteros/welcome-coordinator,1216
https://github.com/kaku2015/ColorfulNews,1216
https://github.com/linyiqun/DataMiningAlgorithm,1214
https://github.com/oney/react-native-webrtc,1213
https://github.com/PrivacyApps/html-textview,1212
https://github.com/wnafee/vector-compat,1212
https://github.com/wenmingvs/WeiBo,1210
https://github.com/kymjs/TheMVP,1209
https://github.com/avjinder/Minimal-Todo,1209
https://github.com/mancj/MaterialSearchBar,1209
https://github.com/kiegroup/drools,1208
https://github.com/lgvalle/android-flux-todo-app,1208
https://github.com/ZuYun/Jgraph,1206
https://github.com/eschao/android-PageFlip,1206
https://github.com/speedment/speedment,1205
https://github.com/MrEngineer13/SnackBar,1205
https://github.com/thest1/LazyList,1205
https://github.com/baomidou/mybatis-plus,1203
https://github.com/NLPIR-team/NLPIR,1202
https://github.com/anton46/Android-StepsView,1202
https://github.com/pingpongboss/StandOut,1201
https://github.com/eoecn/android-app,1201
https://github.com/wangchenyan/PonyMusic,1200
https://github.com/wingjay/BlurImageView,1200
https://github.com/qiujuer/ImageBlurring,1199
https://github.com/sealtalk/sealtalk-android,1196
https://github.com/Instagram/ig-json-parser,1195
https://github.com/mattdesl/lwjgl-basics,1195
https://github.com/badoualy/stepper-indicator,1193
https://github.com/confluentinc/ksql,1193
https://github.com/race604/WaveLoading,1193
https://github.com/long1eu/SpaceTabLayout,1193
https://github.com/hongyangAndroid/Android_Blog_Demos,1193
https://github.com/mzule/FantasySlide,1192
https://github.com/akexorcist/Android-BluetoothSPPLibrary,1192
https://github.com/zaaach/CityPicker,1191
https://github.com/guoguibing/librec,1190
https://github.com/crossoverJie/SSM,1190
https://github.com/spring-projects/spring-integration-samples,1190
https://github.com/bignerdranch/expandable-recycler-view,1190
https://github.com/spotify/apollo,1189
https://github.com/sirthias/pegdown,1188
https://github.com/spullara/mustache.java,1188
https://github.com/orbit/orbit,1188
https://github.com/liaohuqiu/cube-sdk,1188
https://github.com/osmdroid/osmdroid,1187
https://github.com/jpardogo/GoogleProgressBar,1187
https://github.com/blipinsk/RecyclerViewHeader,1187
https://github.com/andyxialm/SmoothCheckBox,1186
